,time,year,month,day,hour,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature,lost
3476,20052420,2020,5,24,20,341.0,1.0,25.0,17.0,88.0,15.6,24.4,17.6,False
3477,20052421,2020,5,24,21,318.0,1.0,17.0,15.0,89.0,16.0,26.4,17.8,False
3478,20052422,2020,5,24,22,256.0,0.0,14.0,13.0,90.0,16.3,30.0,18.0,False
3479,20052423,2020,5,24,23,268.0,1.0,12.0,8.0,92.0,16.8,17.0,18.1,False
3480,20052500,2020,5,25,0,267.0,0.0,9.0,6.0,87.0,16.0,23.6,18.2,False
3481,20052501,2020,5,25,1,285.0,0.0,8.0,6.0,87.0,15.7,27.5,17.9,False
3482,20052502,2020,5,25,2,238.0,1.0,12.0,9.0,86.0,15.6,29.3,18.0,False
3483,20052503,2020,5,25,3,196.0,0.0,16.0,7.0,88.0,15.9,25.6,17.9,False
3484,20052504,2020,5,25,4,214.0,1.0,16.0,7.0,88.0,15.6,30.0,17.6,False
3485,20052505,2020,5,25,5,222.0,0.0,10.0,6.0,86.0,15.2,30.0,17.6,False
3486,20052506,2020,5,25,6,242.0,1.0,8.0,5.0,83.0,14.7,30.0,17.6,False
3487,20052507,2020,5,25,7,242.0,1.0,8.0,5.0,83.0,14.7,30.0,17.6,False
3488,20052508,2020,5,25,8,197.0,1.0,12.0,6.0,77.0,14.2,30.0,18.3,False
3489,20052509,2020,5,25,9,177.0,1.0,11.0,4.0,74.0,14.3,30.0,19.0,False
3490,20052510,2020,5,25,10,144.0,1.0,22.0,10.0,71.0,14.5,30.0,19.9,False
3491,20052511,2020,5,25,11,164.0,0.0,25.0,6.0,65.0,14.4,30.0,21.2,False
3492,20052512,2020,5,25,12,158.0,1.0,31.0,5.0,62.0,14.1,30.0,21.7,False
3493,20052513,2020,5,25,13,139.0,1.0,32.0,10.0,61.0,14.3,29.8,22.2,False
3494,20052514,2020,5,25,14,179.0,1.0,30.0,8.0,57.0,14.0,27.7,23.0,False
3495,20052515,2020,5,25,15,204.0,1.0,35.0,10.0,58.0,14.5,30.0,23.2,False
3496,20052516,2020,5,25,16,172.0,2.0,35.0,14.0,59.0,15.0,24.3,23.5,False
3497,20052517,2020,5,25,17,187.0,1.0,39.0,16.0,60.0,15.0,22.5,23.2,False
3498,20052518,2020,5,25,18,156.0,0.0,45.0,14.0,65.0,15.8,21.2,22.7,False
3499,20052519,2020,5,25,19,165.0,1.0,41.0,10.0,70.0,16.5,24.4,22.2,False
3500,20052520,2020,5,25,20,146.0,1.0,42.0,10.0,73.0,16.6,25.4,21.6,False
3501,20052521,2020,5,25,21,140.0,0.0,38.0,21.0,74.0,16.4,15.6,21.2,False
3502,20052522,2020,5,25,22,219.0,0.0,32.0,12.0,76.0,16.6,27.1,21.0,False
3503,20052523,2020,5,25,23,115.0,1.0,33.0,9.0,81.0,17.0,22.5,20.4,False
3504,20052600,2020,5,26,0,161.0,1.0,38.0,17.0,81.0,16.7,26.1,20.1,False
3505,20052601,2020,5,26,1,0.0,0.0,37.0,16.0,85.0,16.8,25.7,19.4,False
3506,20052602,2020,5,26,2,161.0,0.0,29.0,10.0,83.0,16.7,30.0,19.7,False
3507,20052603,2020,5,26,3,139.0,1.0,17.0,11.0,84.0,16.8,30.0,19.6,False
3508,20052604,2020,5,26,4,193.0,1.0,22.0,8.0,83.0,16.4,30.0,19.4,False
3509,20052605,2020,5,26,5,148.0,0.0,33.0,16.0,86.0,16.7,30.0,19.1,False
3510,20052606,2020,5,26,6,334.0,0.0,36.0,18.0,88.0,16.7,30.0,18.7,False
3511,20052607,2020,5,26,7,334.0,0.0,36.0,18.0,88.0,16.7,30.0,18.7,False
3512,20052608,2020,5,26,8,54.0,2.0,81.0,14.0,85.0,16.9,24.5,19.5,False
3513,20052609,2020,5,26,9,169.0,0.0,35.0,10.0,79.0,16.8,24.6,20.6,False
3514,20052610,2020,5,26,10,241.0,1.0,25.0,7.0,76.0,17.3,20.0,21.7,False
3515,20052611,2020,5,26,11,254.0,0.0,35.0,7.0,72.0,17.3,14.9,22.6,False
3516,20052612,2020,5,26,12,285.0,1.0,43.0,10.0,71.0,17.3,10.6,22.8,False
3517,20052613,2020,5,26,13,316.0,1.0,40.0,21.0,69.0,17.2,10.8,23.2,False
3518,20052614,2020,5,26,14,324.0,1.0,50.0,26.0,66.0,16.9,12.2,23.6,False
3519,20052615,2020,5,26,15,336.0,1.0,52.0,34.0,68.0,17.3,11.3,23.5,False
3520,20052616,2020,5,26,16,293.0,1.0,74.0,43.0,66.0,16.9,10.5,23.6,False
3521,20052617,2020,5,26,17,314.0,1.0,52.0,32.0,64.0,16.2,11.8,23.4,False
3522,20052618,2020,5,26,18,307.0,1.0,46.0,23.0,54.0,13.3,25.0,23.1,False
3523,20052619,2020,5,26,19,80.0,1.0,40.0,14.0,52.0,12.3,30.0,22.7,False
3524,20052620,2020,5,26,20,343.0,1.0,6.0,6.0,50.0,11.4,30.0,22.3,False
3525,20052621,2020,5,26,21,53.0,0.0,26.0,5.0,57.0,12.8,30.0,21.7,False
3526,20052622,2020,5,26,22,0.0,0.0,19.0,5.0,56.0,12.2,30.0,21.3,False
3527,20052623,2020,5,26,23,292.0,1.0,25.0,5.0,56.0,11.8,30.0,20.9,False
3528,20052700,2020,5,27,0,271.0,0.0,22.0,4.0,61.0,12.7,30.0,20.5,False
3529,20052701,2020,5,27,1,277.0,0.0,21.0,6.0,66.0,13.4,30.0,19.9,False
3530,20052702,2020,5,27,2,15.0,1.0,28.0,11.0,62.0,12.8,30.0,20.3,False
3531,20052703,2020,5,27,3,126.0,0.0,30.0,9.0,69.0,14.0,30.0,19.8,False
3532,20052704,2020,5,27,4,237.0,0.0,21.0,6.0,71.0,13.6,30.0,19.0,False
3533,20052705,2020,5,27,5,73.0,0.0,28.0,13.0,68.0,13.5,30.0,19.6,False
3534,20052706,2020,5,27,6,296.0,1.0,28.0,5.0,76.0,14.7,30.0,19.0,False
3535,20052707,2020,5,27,7,279.0,1.0,41.0,5.0,77.0,14.9,28.9,19.0,False
3536,20052708,2020,5,27,8,288.0,1.0,30.0,19.0,73.0,14.5,29.0,19.5,False
3537,20052709,2020,5,27,9,292.0,0.0,41.0,11.0,70.0,15.0,27.4,20.7,False
3538,20052710,2020,5,27,10,249.0,2.0,33.0,8.0,58.0,14.1,26.9,22.8,False
3539,20052711,2020,5,27,11,291.0,2.0,31.0,10.0,52.0,13.8,30.0,24.3,False
3540,20052712,2020,5,27,12,306.0,2.0,31.0,13.0,50.0,13.4,30.0,24.5,False
3541,20052713,2020,5,27,13,350.0,2.0,22.0,9.0,46.0,12.8,30.0,25.2,False
3542,20052714,2020,5,27,14,156.0,1.0,19.0,8.0,41.0,11.2,30.0,25.4,False
3543,20052715,2020,5,27,15,156.0,1.0,19.0,8.0,41.0,11.2,30.0,25.4,False
3544,20052716,2020,5,27,16,238.0,1.0,18.0,7.0,41.0,11.8,30.0,26.1,False
3545,20052717,2020,5,27,17,204.0,2.0,20.0,7.0,42.0,11.7,30.0,25.5,False
3546,20052718,2020,5,27,18,236.0,2.0,30.0,17.0,50.0,13.3,30.0,24.4,False
3547,20052719,2020,5,27,19,245.0,1.0,35.0,19.0,55.0,14.0,28.2,23.6,False
3548,20052720,2020,5,27,20,236.0,2.0,41.0,20.0,56.0,13.7,24.6,22.9,False
3549,20052721,2020,5,27,21,231.0,1.0,41.0,17.0,61.0,14.6,25.0,22.5,False
3550,20052722,2020,5,27,22,234.0,1.0,42.0,15.0,58.0,13.6,28.7,22.2,False
3551,20052723,2020,5,27,23,191.0,2.0,38.0,11.0,58.0,13.2,27.7,21.8,False
3552,20052800,2020,5,28,0,200.0,1.0,24.0,17.0,61.0,13.6,28.7,21.4,False
3553,20052801,2020,5,28,1,170.0,1.0,21.0,11.0,66.0,14.0,30.0,20.6,False
3554,20052802,2020,5,28,2,227.0,1.0,17.0,10.0,67.0,14.0,30.0,20.3,False
3555,20052803,2020,5,28,3,219.0,1.0,23.0,8.0,67.0,13.6,30.0,19.9,False
3556,20052804,2020,5,28,4,214.0,1.0,25.0,7.0,67.0,13.4,30.0,19.7,False
3557,20052805,2020,5,28,5,203.0,1.0,26.0,5.0,69.0,13.4,30.0,19.2,False
3558,20052806,2020,5,28,6,158.0,2.0,23.0,9.0,73.0,14.0,28.4,18.9,False
3559,20052807,2020,5,28,7,158.0,2.0,23.0,9.0,73.0,14.0,28.4,18.9,False
3560,20052808,2020,5,28,8,153.0,1.0,22.0,6.0,68.0,14.3,28.7,20.4,False
3561,20052809,2020,5,28,9,175.0,3.0,21.0,9.0,61.0,13.1,30.0,20.9,False
3562,20052810,2020,5,28,10,200.0,3.0,21.0,7.0,58.0,12.8,30.0,21.4,False
3563,20052811,2020,5,28,11,147.0,0.0,12.0,5.0,52.0,13.0,30.0,23.4,False
3564,20052812,2020,5,28,12,183.0,1.0,9.0,4.0,45.0,12.3,30.0,25.1,False
3565,20052813,2020,5,28,13,228.0,1.0,7.0,4.0,43.0,12.2,30.0,25.7,False
3566,20052814,2020,5,28,14,245.0,1.0,10.0,5.0,42.0,12.6,30.0,26.5,False
3567,20052815,2020,5,28,15,103.0,1.0,11.0,5.0,40.0,11.6,30.0,26.3,False
3568,20052816,2020,5,28,16,133.0,2.0,16.0,5.0,40.0,11.9,30.0,26.6,False
3569,20052817,2020,5,28,17,228.0,1.0,29.0,5.0,40.0,12.2,30.0,26.9,False
3570,20052818,2020,5,28,18,28.0,1.0,28.0,4.0,41.0,12.0,30.0,26.3,False
3571,20052819,2020,5,28,19,174.0,1.0,26.0,6.0,44.0,12.6,30.0,25.8,False
3572,20052820,2020,5,28,20,145.0,1.0,27.0,9.0,48.0,13.0,30.0,24.7,False
3573,20052821,2020,5,28,21,143.0,0.0,28.0,9.0,54.0,13.6,30.0,23.4,False
3574,20052822,2020,5,28,22,150.0,1.0,36.0,16.0,56.0,13.5,30.0,22.7,False
3575,20052823,2020,5,28,23,123.0,1.0,27.0,13.0,60.0,13.7,30.0,21.8,False
3576,20052900,2020,5,29,0,137.0,1.0,26.0,11.0,62.0,13.8,30.0,21.4,False
3577,20052901,2020,5,29,1,154.0,1.0,33.0,14.0,68.0,14.3,30.0,20.4,False
3578,20052902,2020,5,29,2,136.0,1.0,30.0,16.0,67.0,14.3,30.0,20.6,False
3579,20052903,2020,5,29,3,248.0,1.0,26.0,10.0,76.0,15.5,23.6,19.8,False
3580,20052904,2020,5,29,4,224.0,0.0,28.0,14.0,78.0,15.5,18.6,19.4,False
3581,20052905,2020,5,29,5,218.0,1.0,40.0,21.0,78.0,15.4,16.5,19.3,False
3582,20052906,2020,5,29,6,0.0,0.0,50.0,12.0,82.0,15.5,15.2,18.6,False
3583,20052907,2020,5,29,7,255.0,1.0,68.0,17.0,78.0,15.7,16.6,19.6,False
3584,20052908,2020,5,29,8,279.0,1.0,78.0,21.0,74.0,15.9,15.6,20.7,False
3585,20052909,2020,5,29,9,238.0,1.0,79.0,27.0,66.0,15.5,13.6,22.1,False
3586,20052910,2020,5,29,10,299.0,1.0,73.0,30.0,58.0,15.3,15.5,24.1,False
3587,20052911,2020,5,29,11,12.0,1.0,67.0,26.0,48.0,13.9,26.4,25.7,False
3588,20052912,2020,5,29,12,147.0,2.0,32.0,17.0,46.0,14.3,21.8,26.9,False
3589,20052913,2020,5,29,13,190.0,2.0,20.0,12.0,41.0,13.5,30.0,28.0,False
3590,20052914,2020,5,29,14,157.0,1.0,13.0,8.0,39.0,14.1,30.0,29.5,False
3591,20052915,2020,5,29,15,245.0,1.0,12.0,7.0,35.0,13.5,30.0,30.7,False
3592,20052916,2020,5,29,16,212.0,2.0,25.0,12.0,33.0,12.8,30.0,30.9,False
3593,20052917,2020,5,29,17,91.0,2.0,25.0,15.0,33.0,12.9,30.0,31.1,False
3594,20052918,2020,5,29,18,141.0,1.0,35.0,20.0,34.0,12.9,30.0,30.5,False
3595,20052919,2020,5,29,19,117.0,1.0,45.0,19.0,36.0,13.2,30.0,29.9,False
3596,20052920,2020,5,29,20,128.0,1.0,72.0,18.0,39.0,12.9,30.0,28.2,False
3597,20052921,2020,5,29,21,127.0,0.0,82.0,12.0,43.0,13.5,30.0,27.2,False
3598,20052922,2020,5,29,22,107.0,1.0,39.0,8.0,48.0,14.4,30.0,26.3,False
3599,20052923,2020,5,29,23,171.0,1.0,44.0,10.0,51.0,14.6,30.0,25.5,False
3600,20053000,2020,5,30,0,171.0,1.0,44.0,10.0,51.0,14.6,30.0,25.5,False
3601,20053001,2020,5,30,1,171.0,1.0,44.0,10.0,51.0,14.6,30.0,25.5,False
3602,20053002,2020,5,30,2,136.0,1.0,30.0,16.0,67.0,14.3,30.0,20.6,False
3603,20053003,2020,5,30,3,248.0,1.0,26.0,10.0,76.0,15.5,23.6,19.8,False
3604,20053004,2020,5,30,4,224.0,0.0,28.0,14.0,78.0,15.5,18.6,19.4,False
3605,20053005,2020,5,30,5,218.0,1.0,40.0,21.0,78.0,15.4,16.5,19.3,False
3606,20053006,2020,5,30,6,0.0,0.0,50.0,12.0,82.0,15.5,15.2,18.6,False
3607,20053007,2020,5,30,7,255.0,1.0,68.0,17.0,78.0,15.7,16.6,19.6,False
3608,20053008,2020,5,30,8,279.0,1.0,78.0,21.0,74.0,15.9,15.6,20.7,False
3609,20053009,2020,5,30,9,238.0,1.0,79.0,27.0,66.0,15.5,13.6,22.1,False
3610,20053010,2020,5,30,10,299.0,1.0,73.0,30.0,58.0,15.3,15.5,24.1,False
3611,20053011,2020,5,30,11,12.0,1.0,67.0,26.0,48.0,13.9,26.4,25.7,False
3612,20053012,2020,5,30,12,147.0,2.0,32.0,17.0,46.0,14.3,21.8,26.9,False
3613,20053013,2020,5,30,13,190.0,2.0,20.0,12.0,41.0,13.5,30.0,28.0,False
3614,20053014,2020,5,30,14,157.0,1.0,13.0,8.0,39.0,14.1,30.0,29.5,False
3615,20053015,2020,5,30,15,245.0,1.0,12.0,7.0,35.0,13.5,30.0,30.7,False
3616,20053016,2020,5,30,16,212.0,2.0,25.0,12.0,33.0,12.8,30.0,30.9,False
3617,20053017,2020,5,30,17,91.0,2.0,25.0,15.0,33.0,12.9,30.0,31.1,False
3618,20053018,2020,5,30,18,141.0,1.0,35.0,20.0,34.0,12.9,30.0,30.5,False
3619,20053019,2020,5,30,19,117.0,1.0,45.0,19.0,36.0,13.2,30.0,29.9,False
3620,20053020,2020,5,30,20,128.0,1.0,72.0,18.0,39.0,12.9,30.0,28.2,False
3621,20053021,2020,5,30,21,127.0,0.0,82.0,12.0,43.0,13.5,30.0,27.2,False
3622,20053022,2020,5,30,22,107.0,1.0,39.0,8.0,48.0,14.4,30.0,26.3,False
3623,20053023,2020,5,30,23,171.0,1.0,44.0,10.0,51.0,14.6,30.0,25.5,False
3624,20053100,2020,5,31,0,161.0,1.0,65.0,25.0,66.0,18.7,3.8,25.5,False
3625,20053101,2020,5,31,1,118.0,1.0,62.0,22.0,82.0,20.0,5.0,23.2,False
3626,20053102,2020,5,31,2,136.0,1.0,30.0,16.0,67.0,14.3,30.0,20.6,False
3627,20053103,2020,5,31,3,248.0,1.0,26.0,10.0,76.0,15.5,23.6,19.8,False
3628,20053104,2020,5,31,4,224.0,0.0,28.0,14.0,78.0,15.5,18.6,19.4,False
3629,20053105,2020,5,31,5,148.0,2.0,52.0,35.0,84.0,19.6,7.7,22.4,False
3630,20053106,2020,5,31,6,197.0,1.0,57.0,38.0,84.0,19.7,5.6,22.5,False
3631,20053107,2020,5,31,7,188.0,0.0,49.0,32.0,87.0,19.9,4.4,22.2,False
3632,20053108,2020,5,31,8,140.0,1.0,52.0,30.0,88.0,20.1,5.0,22.2,False
3633,20053109,2020,5,31,9,131.0,1.0,76.0,34.0,89.0,20.5,4.4,22.4,False
3634,20053110,2020,5,31,10,221.0,1.0,64.0,36.0,79.0,20.2,6.7,24.1,False
3635,20053111,2020,5,31,11,237.0,1.0,56.0,32.0,68.0,19.4,8.0,25.7,False
3636,20053112,2020,5,31,12,152.0,1.0,50.0,30.0,66.0,20.0,7.9,26.9,False
3637,20053113,2020,5,31,13,90.0,2.0,52.0,27.0,52.0,18.1,11.7,28.9,False
3638,20053114,2020,5,31,14,64.0,2.0,46.0,23.0,48.0,17.9,16.7,30.1,False
3639,20053115,2020,5,31,15,147.0,1.0,66.0,13.0,46.0,17.6,16.9,30.5,False
3640,20053116,2020,5,31,16,168.0,1.0,45.0,15.0,45.0,17.4,17.3,30.7,False
3641,20053117,2020,5,31,17,151.0,2.0,40.0,16.0,46.0,17.8,21.0,30.8,False
3642,20053118,2020,5,31,18,144.0,2.0,35.0,11.0,48.0,18.3,22.2,30.6,False
3643,20053119,2020,5,31,19,115.0,2.0,29.0,17.0,52.0,18.7,24.1,29.6,False
3644,20053120,2020,5,31,20,110.0,2.0,34.0,19.0,58.0,19.0,19.3,28.0,False
3645,20053121,2020,5,31,21,122.0,2.0,39.0,20.0,62.0,19.1,16.8,27.0,False
3646,20053122,2020,5,31,22,143.0,1.0,41.0,26.0,63.0,18.8,13.4,26.4,False
3647,20053123,2020,5,31,23,190.0,1.0,44.0,29.0,64.0,18.9,17.0,26.3,False
3648,20060100,2020,6,1,0,146.0,1.0,43.0,30.0,68.0,19.2,13.7,25.5,False
3649,20060101,2020,6,1,1,122.0,1.0,43.0,33.0,70.0,19.0,11.9,24.8,False
3650,20060102,2020,6,1,2,133.0,1.0,48.0,31.0,73.0,19.0,13.7,24.1,False
3651,20060103,2020,6,1,3,159.0,0.0,67.0,29.0,77.0,19.2,14.6,23.5,False
3652,20060104,2020,6,1,4,176.0,1.0,38.0,28.0,78.0,19.2,15.1,23.3,False
3653,20060105,2020,6,1,5,157.0,1.0,36.0,22.0,80.0,19.5,13.5,23.1,False
3654,20060106,2020,6,1,6,165.0,0.0,37.0,28.0,81.0,19.5,13.0,22.9,False
3655,20060107,2020,6,1,7,165.0,0.0,37.0,28.0,81.0,19.5,13.0,22.9,False
3656,20060108,2020,6,1,8,165.0,1.0,44.0,26.0,77.0,19.9,11.2,24.2,False
3657,20060109,2020,6,1,9,161.0,1.0,46.0,24.0,71.0,19.6,13.0,25.2,False
3658,20060110,2020,6,1,10,312.0,0.0,45.0,21.0,69.0,19.8,12.3,25.9,False
3659,20060111,2020,6,1,11,298.0,0.0,44.0,23.0,65.0,20.0,12.0,27.2,False
3660,20060112,2020,6,1,12,169.0,1.0,36.0,18.0,60.0,20.0,13.7,28.5,False
3661,20060113,2020,6,1,13,61.0,1.0,31.0,13.0,55.0,19.7,16.5,29.7,False
3662,20060114,2020,6,1,14,86.0,0.0,34.0,18.0,53.0,19.4,18.2,30.0,False
3663,20060115,2020,6,1,15,34.0,2.0,38.0,22.0,69.0,20.7,9.7,26.9,False
3664,20060116,2020,6,1,16,13.0,2.0,74.0,28.0,66.0,19.4,15.6,26.3,False
3665,20060117,2020,6,1,17,20.0,2.0,44.0,23.0,67.0,19.0,19.3,25.6,False
3666,20060118,2020,6,1,18,45.0,2.0,38.0,20.0,67.0,18.4,24.8,24.9,False
3667,20060119,2020,6,1,19,11.0,2.0,30.0,20.0,66.0,18.0,29.5,24.8,False
3668,20060120,2020,6,1,20,11.0,2.0,30.0,20.0,66.0,18.0,29.5,24.8,False
3669,20060121,2020,6,1,21,60.0,1.0,27.0,13.0,85.0,19.0,7.7,21.6,False
3670,20060122,2020,6,1,22,143.0,1.0,41.0,26.0,63.0,18.8,13.4,26.4,False
3671,20060123,2020,6,1,23,22.0,1.0,14.0,11.0,88.0,17.7,12.8,19.7,False
3672,20060200,2020,6,2,0,73.0,3.0,14.0,9.0,82.0,16.2,13.2,19.3,False
3673,20060201,2020,6,2,1,33.0,0.0,14.0,6.0,86.0,16.3,20.9,18.7,False
3674,20060202,2020,6,2,2,133.0,1.0,48.0,31.0,73.0,19.0,13.7,24.1,False
3675,20060203,2020,6,2,3,293.0,1.0,10.0,9.0,89.0,16.8,21.8,18.6,False
3676,20060204,2020,6,2,4,290.0,0.0,7.0,7.0,84.0,15.6,30.0,18.3,False
3677,20060205,2020,6,2,5,275.0,1.0,9.0,9.0,88.0,16.2,23.9,18.2,False
3678,20060206,2020,6,2,6,262.0,1.0,7.0,7.0,90.0,16.6,27.7,18.3,False
3679,20060207,2020,6,2,7,262.0,1.0,7.0,7.0,90.0,16.6,27.7,18.3,False
3680,20060208,2020,6,2,8,250.0,1.0,12.0,6.0,86.0,16.7,30.0,19.1,False
3681,20060209,2020,6,2,9,239.0,1.0,12.0,5.0,83.0,16.6,30.0,19.6,False
3682,20060210,2020,6,2,10,228.0,1.0,13.0,5.0,80.0,16.8,30.0,20.4,False
3683,20060211,2020,6,2,11,257.0,1.0,16.0,13.0,69.0,16.1,30.0,22.0,False
3684,20060212,2020,6,2,12,251.0,1.0,13.0,9.0,69.0,16.9,30.0,22.9,False
3685,20060213,2020,6,2,13,310.0,1.0,11.0,8.0,64.0,17.0,30.0,24.2,False
3686,20060214,2020,6,2,14,333.0,2.0,7.0,7.0,51.0,15.1,30.0,26.0,False
3687,20060215,2020,6,2,15,9.0,1.0,6.0,6.0,38.0,11.2,30.0,26.7,False
3688,20060216,2020,6,2,16,228.0,0.0,13.0,5.0,37.0,12.1,30.0,28.1,False
3689,20060217,2020,6,2,17,231.0,1.0,24.0,6.0,37.0,12.1,30.0,28.1,False
3690,20060218,2020,6,2,18,241.0,2.0,31.0,9.0,41.0,12.6,30.0,27.0,False
3691,20060219,2020,6,2,19,265.0,1.0,35.0,12.0,44.0,12.9,30.0,26.1,False
3692,20060220,2020,6,2,20,247.0,1.0,30.0,8.0,49.0,13.7,30.0,25.2,False
3693,20060221,2020,6,2,21,0.0,0.0,35.0,11.0,58.0,15.0,29.2,23.7,False
3694,20060222,2020,6,2,22,147.0,0.0,42.0,14.0,58.0,14.4,30.0,23.1,False
3695,20060223,2020,6,2,23,133.0,1.0,37.0,9.0,59.0,14.4,30.0,22.8,False
3696,20060300,2020,6,3,0,128.0,0.0,39.0,6.0,61.0,14.6,30.0,22.5,False
3697,20060301,2020,6,3,1,0.0,0.0,38.0,8.0,67.0,15.0,30.0,21.4,False
3698,20060302,2020,6,3,2,51.0,0.0,35.0,7.0,69.0,15.0,30.0,20.9,False
3699,20060303,2020,6,3,3,132.0,1.0,30.0,12.0,64.0,14.2,30.0,21.3,False
3700,20060304,2020,6,3,4,119.0,0.0,37.0,12.0,67.0,14.6,30.0,21.0,False
3701,20060305,2020,6,3,5,0.0,0.0,31.0,9.0,69.0,14.6,30.0,20.5,False
3702,20060306,2020,6,3,6,0.0,0.0,34.0,12.0,73.0,15.0,30.0,20.0,False
3703,20060307,2020,6,3,7,147.0,1.0,46.0,10.0,69.0,14.8,30.0,20.7,False
3704,20060308,2020,6,3,8,118.0,1.0,40.0,7.0,67.0,15.2,29.9,21.6,False
3705,20060309,2020,6,3,9,239.0,1.0,12.0,5.0,83.0,16.6,30.0,19.6,False
3706,20060310,2020,6,3,10,143.0,1.0,41.0,7.0,60.0,15.5,23.1,23.7,False
3707,20060311,2020,6,3,11,206.0,0.0,45.0,10.0,58.0,15.5,26.5,24.3,False
3708,20060312,2020,6,3,12,235.0,1.0,47.0,9.0,55.0,15.5,25.8,25.2,False
3709,20060313,2020,6,3,13,122.0,1.0,36.0,6.0,49.0,15.2,29.9,26.8,False
3710,20060314,2020,6,3,14,246.0,2.0,26.0,6.0,42.0,14.3,30.0,28.5,False
3711,20060315,2020,6,3,15,101.0,1.0,27.0,8.0,40.0,14.1,30.0,29.1,False
3712,20060316,2020,6,3,16,161.0,1.0,24.0,6.0,39.0,14.1,30.0,29.5,False
3713,20060317,2020,6,3,17,225.0,1.0,21.0,8.0,38.0,14.8,30.0,30.7,False
3714,20060318,2020,6,3,18,233.0,2.0,18.0,7.0,40.0,15.2,30.0,30.3,False
3715,20060319,2020,6,3,19,210.0,1.0,26.0,8.0,40.0,15.2,30.0,30.3,False
3716,20060320,2020,6,3,20,96.0,1.0,29.0,10.0,43.0,13.8,30.0,27.5,False
3717,20060321,2020,6,3,21,50.0,0.0,37.0,10.0,47.0,14.0,30.0,26.2,False
3718,20060322,2020,6,3,22,147.0,0.0,42.0,14.0,58.0,14.4,30.0,23.1,False
3719,20060323,2020,6,3,23,138.0,0.0,40.0,17.0,49.0,13.9,30.0,25.4,False
3720,20060400,2020,6,4,0,138.0,0.0,40.0,17.0,49.0,13.9,30.0,25.4,False
3721,20060401,2020,6,4,1,138.0,0.0,40.0,17.0,49.0,13.9,30.0,25.4,False
3722,20060402,2020,6,4,2,51.0,0.0,35.0,7.0,69.0,15.0,30.0,20.9,False
3723,20060403,2020,6,4,3,132.0,1.0,30.0,12.0,64.0,14.2,30.0,21.3,False
3724,20060404,2020,6,4,4,119.0,0.0,37.0,12.0,67.0,14.6,30.0,21.0,False
3725,20060405,2020,6,4,5,0.0,0.0,31.0,9.0,69.0,14.6,30.0,20.5,False
3726,20060406,2020,6,4,6,0.0,0.0,34.0,12.0,73.0,15.0,30.0,20.0,False
3727,20060407,2020,6,4,7,147.0,1.0,46.0,10.0,69.0,14.8,30.0,20.7,False
3728,20060408,2020,6,4,8,118.0,1.0,40.0,7.0,67.0,15.2,29.9,21.6,False
3729,20060409,2020,6,4,9,55.0,1.0,65.0,22.0,58.0,18.0,14.3,27.0,False
3730,20060410,2020,6,4,10,143.0,1.0,41.0,7.0,60.0,15.5,23.1,23.7,False
3731,20060411,2020,6,4,11,206.0,0.0,45.0,10.0,58.0,15.5,26.5,24.3,False
3732,20060412,2020,6,4,12,235.0,1.0,47.0,9.0,55.0,15.5,25.8,25.2,False
3733,20060413,2020,6,4,13,122.0,1.0,36.0,6.0,49.0,15.2,29.9,26.8,False
3734,20060414,2020,6,4,14,246.0,2.0,26.0,6.0,42.0,14.3,30.0,28.5,False
3735,20060415,2020,6,4,15,101.0,1.0,27.0,8.0,40.0,14.1,30.0,29.1,False
3736,20060416,2020,6,4,16,161.0,1.0,24.0,6.0,39.0,14.1,30.0,29.5,False
3737,20060417,2020,6,4,17,225.0,1.0,21.0,8.0,38.0,14.8,30.0,30.7,False
3738,20060418,2020,6,4,18,233.0,2.0,18.0,7.0,40.0,15.2,30.0,30.3,False
3739,20060419,2020,6,4,19,210.0,1.0,26.0,8.0,40.0,15.2,30.0,30.3,False
3740,20060420,2020,6,4,20,96.0,1.0,29.0,10.0,43.0,13.8,30.0,27.5,False
3741,20060421,2020,6,4,21,50.0,0.0,37.0,10.0,47.0,14.0,30.0,26.2,False
3742,20060422,2020,6,4,22,131.0,1.0,57.0,17.0,40.0,14.7,30.0,29.7,False
3743,20060423,2020,6,4,23,138.0,0.0,40.0,17.0,49.0,13.9,30.0,25.4,False
3744,20060500,2020,6,5,0,140.0,1.0,33.0,27.0,58.0,17.5,24.0,26.4,False
3745,20060501,2020,6,5,1,268.0,0.0,81.0,30.0,66.0,18.6,24.1,25.4,False
3746,20060502,2020,6,5,2,75.0,1.0,46.0,26.0,70.0,18.5,22.2,24.3,False
3747,20060503,2020,6,5,3,58.0,1.0,48.0,25.0,74.0,18.8,21.6,23.7,False
3748,20060504,2020,6,5,4,294.0,0.0,50.0,27.0,77.0,19.0,18.8,23.3,False
3749,20060505,2020,6,5,5,0.0,0.0,53.0,20.0,84.0,19.7,17.2,22.5,False
3750,20060506,2020,6,5,6,27.0,0.0,65.0,15.0,86.0,19.8,18.3,22.3,False
3751,20060507,2020,6,5,7,23.0,0.0,70.0,22.0,84.0,20.1,12.6,22.9,False
3752,20060508,2020,6,5,8,69.0,2.0,96.0,24.0,69.0,19.1,11.3,25.2,False
3753,20060509,2020,6,5,9,55.0,1.0,65.0,22.0,58.0,18.0,14.3,27.0,False
3754,20060510,2020,6,5,10,33.0,0.0,73.0,31.0,54.0,18.7,15.5,28.9,False
